sample	Pop	Count_LinesInFile	Count_HomDer_Calls	Count_Het_Calls	Count_HomAnc_Calls	Total_DerAlleles	Count_HomDerSyn_Calls	Count_HomDerNonSyn_Calls	Count_HomDerLOF_Calls	Count_HetSyn_Calls	Count_HetNonSyn_Calls	Count_HetLOF_Calls	Total_DerAlleles_SYN	Total_DerAlleles_NONSYN	Total_DerAlleles_LOF	Ct_Lines_HomDerNoGERPScore	Ct_Lines_HetNoGERPScore	GERPScore_AllDerAlleles	GERPScore_HomDerSites	av_GERP_Total_DerAlleles	av_GERP_Total_HomDer_Sites	Ct_NONSYNDeralleles_GERPmt4	Ct_SYNDeralleles_GERPlt2	Count_SYN_homder_calls_GERPlt2	Count_NON_homder_calls_GERPmt4	Count_SYN_het_calls_GERPlt2	Count_NON_het_calls_GERPmt4	count_LOF_site_called	count_syn_site_called	count_nonsyn_site_called	count_LOF_site_called	count_synlt2_site_called	count_nonsynmt4_site_called
NA19726	MEX	693279	9405	8221	675653	27031	5683	3701	21	4431	3757	33	15797	11159	75	0	1.0	-27131.18	-11382.515	-1.00381752257	-1.21039079115	3004	12065	4386	921	3293	1162	8612	262729	421938	8612	185273	219007
NA19746	MEX	693279	9531	8160	675588	27222	5785	3724	22	4442	3691	27	16012	11139	71	0	1.0	-27822.093	-11925.595	-1.02215705941	-1.25137408185	2959	12229	4461	911	3307	1137	8612	262729	421938	8612	185273	219007
NA19747	MEX	693279	9521	8096	675662	27138	5697	3804	20	4422	3648	26	15816	11256	66	0	0.0	-27239.73	-11378.795	-1.00389658731	-1.19537714046	2978	12045	4383	933	3279	1112	8612	262729	421938	8612	185273	219007
NA19749	MEX	693279	9455	8197	675627	27107	5712	3724	19	4493	3679	25	15917	11127	63	0	2.0	-27416.567	-11348.36	-1.01156945726	-1.20037656019	2938	12147	4402	919	3343	1100	8612	262729	421938	8612	185273	219007
NA19750	MEX	693279	9427	8200	675652	27054	5657	3752	18	4546	3630	24	15860	11134	60	0	1.0	-27579.052	-11484.183	-1.01952060922	-1.21835168682	2928	12115	4366	912	3383	1104	8612	262729	421938	8612	185273	219007
NA19755	MEX	693279	9592	7953	675734	27137	5754	3816	22	4394	3531	28	15902	11163	72	0	1.0	-27639.831	-11532.073	-1.01864196211	-1.20238483995	3004	12146	4439	952	3268	1100	8612	262729	421938	8612	185273	219007
NA19756	MEX	693279	9217	8521	675541	26955	5605	3591	21	4584	3899	38	15794	11081	80	0	2.0	-27454.747	-11663.577	-1.01869121739	-1.26557910156	2942	12061	4340	868	3381	1206	8612	262729	421938	8612	185273	219007
NA19759	MEX	693279	9727	7746	675806	27200	5839	3863	25	4256	3461	29	15934	11187	79	0	0.0	-27037.177	-11432.511	-0.994086954923	-1.17545866749	3028	12103	4480	974	3143	1080	8612	262729	421938	8612	185273	219007
NA19770	MEX	693279	9263	8555	675461	27081	5590	3653	20	4730	3799	26	15910	11105	66	0	1.0	-27112.707	-11074.869	-1.00128174164	-1.19573191535	2964	12134	4307	917	3520	1130	8612	262729	421938	8612	185273	219007
NA19771	MEX	693279	9277	8241	675761	26795	5581	3679	17	4487	3727	27	15649	11085	61	0	1.0	-26586.956	-11077.806	-0.992346819946	-1.19424385511	2988	11937	4307	939	3323	1110	8612	262729	421938	8612	185273	219007
NA19773	MEX	693279	9284	8523	675472	27091	5601	3665	18	4639	3847	37	15841	11177	73	0	1.0	-26724.891	-11156.966	-0.98659520821	-1.20187073144	2951	12059	4304	901	3451	1149	8612	262729	421938	8612	185273	219007
NA19774	MEX	693279	9327	8449	675503	27103	5649	3661	17	4570	3853	26	15868	11175	60	0	0.0	-27086.321	-11502.169	-0.99945835947	-1.23334430624	2996	12106	4356	907	3394	1182	8612	262729	421938	8612	185273	219007
NA19777	MEX	693279	9184	8597	675498	26965	5556	3612	16	4720	3845	32	15832	11069	64	0	1.0	-27396.678	-11484.766	-1.01612187523	-1.2506551236	2955	12093	4312	891	3469	1173	8612	262729	421938	8612	185273	219007
NA19783	MEX	693279	9544	7959	675776	27047	5755	3770	19	4321	3608	30	15831	11148	68	0	0.0	-26915.363	-11485.49	-0.995206618599	-1.20355129414	3037	12051	4433	955	3185	1127	8612	262729	421938	8612	185273	219007
NA19794	MEX	693279	9372	8157	675750	26901	5650	3702	20	4438	3700	19	15738	11104	59	0	1.0	-27421.855	-11411.024	-1.01947561157	-1.21769544339	2925	12032	4364	911	3304	1103	8612	262729	421938	8612	185273	219007
NA19795	MEX	693279	9339	8375	675565	27053	5608	3715	16	4588	3756	31	15804	11186	63	0	1.0	-27845.443	-11851.178	-1.02940639556	-1.26913450418	2949	12075	4338	884	3399	1181	8612	262729	421938	8612	185273	219007
HG00173	FIN	693279	9326	8336	675617	26988	5604	3705	17	4641	3665	30	15849	11075	64	0	2.0	-27277.045	-11544.701	-1.01085995405	-1.23803764075	2941	12088	4334	916	3420	1109	8612	262729	421938	8612	185273	219007
HG00174	FIN	693279	9369	8216	675694	26954	5635	3714	20	4469	3716	31	15739	11144	71	0	1.0	-27193.453	-11451.736	-1.00899606694	-1.22243125534	2970	12006	4362	910	3282	1150	8612	262729	421938	8612	185273	219007
HG00176	FIN	693279	9602	7978	675699	27182	5775	3808	19	4278	3670	30	15828	11286	68	0	0.0	-26684.825	-11269.733	-0.981781640912	-1.17380824914	3090	12111	4456	951	3199	1188	8612	262729	421938	8612	185273	219007
HG00177	FIN	693279	9533	8120	675626	27186	5766	3744	23	4407	3690	23	15939	11178	69	0	0.0	-27394.494	-11671.425	-1.00774330489	-1.22444660092	3032	12218	4481	935	3256	1162	8612	262729	421938	8612	185273	219007
HG00180	FIN	693279	9550	7964	675765	27064	5737	3796	17	4399	3534	31	15873	11126	65	0	1.0	-26981.571	-11282.913	-0.997064816526	-1.18158058435	2966	12094	4415	930	3264	1106	8612	262729	421938	8612	185273	219007
HG00181	FIN	693279	9489	8200	675590	27178	5685	3783	21	4564	3609	27	15934	11175	69	0	1.0	-26382.332	-10988.445	-0.970830984361	-1.15814133642	3039	12127	4389	951	3349	1137	8612	262729	421938	8612	185273	219007
HG00182	FIN	693279	9448	8256	675575	27152	5653	3777	18	4509	3714	33	15815	11268	69	0	0.0	-26900.512	-11150.03	-0.990810755064	-1.18027204404	3024	12081	4357	914	3367	1196	8612	262729	421938	8612	185273	219007
HG00188	FIN	693279	9461	8198	675620	27120	5661	3779	21	4494	3673	31	15816	11231	73	0	1.0	-27231.755	-11338.473	-1.00423184718	-1.19857008457	2973	12067	4364	923	3339	1127	8612	262729	421938	8612	185273	219007
HG00189	FIN	693279	9419	8242	675618	27080	5658	3739	22	4567	3647	28	15883	11125	72	0	0.0	-27119.423	-11210.649	-1.00152976586	-1.19034285411	3009	12083	4353	928	3377	1153	8612	262729	421938	8612	185273	219007
HG00190	FIN	693279	9491	7930	675858	26912	5711	3760	20	4351	3548	31	15773	11068	71	0	0.0	-26712.434	-11251.917	-0.992658268302	-1.18566037935	3024	12012	4383	966	3246	1092	8612	262729	421938	8612	185273	219007
HG00266	FIN	693279	9454	8048	675777	26956	5730	3706	18	4363	3656	29	15823	11068	65	0	0.0	-27373.04	-11703.336	-1.01554648661	-1.23805522056	2953	12104	4426	900	3252	1153	8612	262729	421938	8612	185273	219007
HG00267	FIN	693279	9636	7884	675759	27156	5821	3797	18	4303	3554	27	15945	11148	63	0	1.0	-27648.446	-11775.887	-1.01824645527	-1.22219896212	2948	12166	4479	936	3208	1076	8612	262729	421938	8612	185273	219007
HG00272	FIN	693279	9675	8075	675529	27425	5850	3804	21	4301	3740	34	16001	11348	76	0	1.0	-27093.277	-11502.065	-0.988012435271	-1.18896681828	3127	12234	4505	957	3224	1213	8612	262729	421938	8612	185273	219007
HG00273	FIN	693279	9543	7988	675748	27074	5772	3752	19	4305	3648	35	15849	11152	73	0	0.0	-26794.136	-11535.147	-0.989809235316	-1.20900817524	3040	12094	4460	948	3174	1144	8612	262729	421938	8612	185273	219007
HG00277	FIN	693279	9590	8117	675572	27297	5809	3762	19	4386	3694	37	16004	11218	75	0	1.0	-27235.363	-11536.173	-0.997851652378	-1.20306319741	3004	12196	4444	927	3308	1150	8612	262729	421938	8612	185273	219007
HG00282	FIN	693279	9465	8226	675588	27156	5699	3750	16	4440	3752	34	15838	11252	66	0	0.0	-26139.112	-11237.963	-0.962624733004	-1.18744325866	3024	12062	4384	913	3294	1198	8612	262729	421938	8612	185273	219007
HG00284	FIN	693279	9411	8209	675659	27031	5686	3707	18	4430	3747	32	15802	11161	68	0	0.0	-26024.121	-11213.116	-0.96282219098	-1.19161700319	3027	11991	4364	919	3263	1189	8612	262729	421938	8612	185273	219007
HG00306	FIN	693279	9438	8407	675434	27283	5682	3737	19	4541	3834	32	15905	11308	70	0	0.0	-26402.314	-11268.592	-0.967862238352	-1.19421280203	3072	12107	4373	919	3361	1234	8612	262729	421938	8612	185273	219007
HG00310	FIN	693279	9560	8135	675584	27255	5791	3749	20	4410	3686	39	15992	11184	79	0	0.0	-28044.741	-11598.391	-1.02905151726	-1.21334773512	3003	12251	4474	921	3303	1161	8612	262729	421938	8612	185273	219007
HG00313	FIN	693279	9485	8192	675602	27162	5722	3745	18	4389	3772	31	15833	11262	67	0	1.0	-26741.515	-11453.614	-0.98462811591	-1.20767756221	3089	12091	4413	946	3265	1197	8612	262729	421938	8612	185273	219007
HG00315	FIN	693279	9467	8185	675627	27119	5682	3765	20	4392	3753	40	15756	11283	80	0	2.0	-27232.041	-11645.323	-1.0043164669	-1.23022638918	3057	12058	4403	937	3252	1183	8612	262729	421938	8612	185273	219007
HG00320	FIN	693279	9572	7969	675738	27113	5737	3818	17	4358	3572	39	15832	11208	73	0	1.0	-26735.965	-11354.795	-0.986203061601	-1.18637498694	3015	12081	4421	933	3239	1149	8612	262729	421938	8612	185273	219007
HG00321	FIN	693279	9567	8109	675603	27243	5735	3812	20	4383	3696	30	15853	11320	70	0	0.0	-26758.588	-11379.804	-0.982290958482	-1.18960945014	3064	12120	4427	950	3266	1164	8612	262729	421938	8612	185273	219007
HG00337	FIN	693279	9451	8344	675484	27246	5684	3747	20	4537	3784	23	15905	11278	63	0	0.0	-26578.491	-11469.182	-0.975572272794	-1.21367005291	3062	12161	4399	942	3363	1178	8612	262729	421938	8612	185273	219007
HG00341	FIN	693279	9458	8185	675636	27101	5681	3757	20	4486	3664	35	15848	11178	75	0	0.0	-26533.908	-11439.2	-0.9791471272	-1.20960135349	3003	12063	4399	920	3265	1163	8612	262729	421938	8612	185273	219007
HG00353	FIN	693279	9505	8108	675666	27118	5721	3766	18	4405	3668	35	15847	11200	71	0	1.0	-26863.709	-11674.961	-0.990732399041	-1.22842603114	2977	12088	4401	911	3286	1155	8612	262729	421938	8612	185273	219007
HG00364	FIN	693279	9435	7958	675886	26828	5724	3690	21	4322	3603	33	15770	10983	75	0	0.0	-27125.86	-11585.779	-1.01117796168	-1.22808766165	2921	11990	4399	902	3192	1117	8612	262729	421938	8612	185273	219007
HG00366	FIN	693279	9483	8296	675500	27262	5715	3751	17	4428	3837	31	15858	11339	65	0	2.0	-26737.01	-11670.756	-0.980886712158	-1.23083273571	3074	12091	4412	912	3267	1250	8612	262729	421938	8612	185273	219007
HG00367	FIN	693279	9458	8302	675519	27218	5693	3748	17	4453	3818	31	15839	11314	65	0	0.0	-26498.031	-11432.841	-0.973619598765	-1.20892894152	3052	12099	4405	912	3289	1228	8612	262729	421938	8612	185273	219007
HG00375	FIN	693279	9579	7918	675782	27076	5765	3793	21	4261	3623	34	15791	11209	76	0	1.0	-27347.227	-11668.359	-1.01012916928	-1.21824587597	3038	12114	4491	942	3132	1154	8612	262729	421938	8612	185273	219007
NA06984	CEU	693279	9480	8211	675588	27171	5702	3759	19	4468	3711	32	15872	11229	70	0	0.0	-26526.498	-11521.07	-0.976423528546	-1.2155591897	3048	12083	4397	917	3289	1214	8612	262729	421938	8612	185273	219007
NA06985	CEU	693279	9470	8077	675732	27017	5706	3747	17	4411	3635	31	15823	11129	65	0	0.0	-27160.929	-11696.271	-1.00547621516	-1.23534759189	3000	12085	4411	932	3263	1136	8612	262729	421938	8612	185273	219007
NA06986	CEU	693279	9452	8255	675572	27159	5693	3740	19	4429	3784	42	15815	11264	80	0	1.0	-26303.855	-11169.359	-0.968620378554	-1.18181769125	3120	12041	4382	932	3277	1256	8612	262729	421938	8612	185273	219007
NA06989	CEU	693279	9552	8125	675602	27229	5722	3809	21	4372	3713	40	15816	11331	82	0	0.0	-27029.097	-11717.853	-0.992804297521	-1.22700031414	3050	12089	4426	932	3237	1186	8612	262729	421938	8612	185273	219007
NA06994	CEU	693279	9490	8082	675707	27062	5744	3726	20	4345	3702	35	15833	11154	75	0	1.0	-27258.693	-11607.758	-1.00737991057	-1.22328569923	3016	12105	4430	941	3245	1134	8612	262729	421938	8612	185273	219007
NA07000	CEU	693279	9461	8012	675806	26934	5677	3762	22	4430	3559	23	15784	11083	67	0	1.0	-27198.283	-11213.944	-1.00992473358	-1.18540634249	2977	12063	4385	937	3293	1103	8612	262729	421938	8612	185273	219007
NA07037	CEU	693279	9460	8351	675468	27271	5704	3738	18	4512	3808	31	15920	11284	67	0	2.0	-26232.149	-11098.769	-0.962047493307	-1.17335542869	3055	12131	4384	931	3363	1193	8612	262729	421938	8612	185273	219007
NA07051	CEU	693279	9523	8175	675581	27221	5741	3764	18	4335	3809	31	15817	11337	67	0	0.0	-26433.145	-11292.247	-0.971199801595	-1.18603581557	3092	12053	4407	943	3239	1206	8612	262729	421938	8612	185273	219007
NA07056	CEU	693279	9463	8148	675668	27074	5698	3746	19	4446	3673	29	15842	11165	67	0	0.0	-27123.595	-11284.072	-1.00190584368	-1.19256732192	3013	12067	4388	957	3291	1099	8612	262729	421938	8612	185273	219007
NA07347	CEU	693279	9551	8335	675393	27437	5749	3782	20	4509	3800	26	16007	11364	66	0	0.0	-26180.283	-11513.016	-0.954265828321	-1.20555141361	3094	12158	4442	937	3274	1220	8612	262729	421938	8612	185273	219007
NA07357	CEU	693279	9422	8190	675667	27034	5697	3706	19	4483	3682	25	15877	11094	63	0	2.0	-28007.285	-11694.128	-1.03615556789	-1.24128309097	2913	12146	4409	902	3328	1109	8612	262729	421938	8612	185273	219007
NA10847	CEU	693279	9560	8032	675687	27152	5769	3771	20	4370	3640	22	15908	11182	62	0	1.0	-27122.942	-11581.162	-0.999040185642	-1.21154534993	2969	12114	4429	912	3256	1145	8612	262729	421938	8612	185273	219007
NA10851	CEU	693279	9558	8062	675659	27178	5752	3786	20	4324	3704	34	15828	11276	74	0	2.0	-27147.719	-11425.097	-0.999032862295	-1.19546897562	2977	12054	4427	949	3200	1079	8612	262729	421938	8612	185273	219007
NA11829	CEU	693279	9346	8259	675674	26951	5621	3706	19	4547	3685	27	15789	11097	65	0	0.0	-27122.119	-11388.786	-1.00642394894	-1.21870369181	2937	12070	4356	902	3358	1133	8612	262729	421938	8612	185273	219007
NA11830	CEU	693279	9430	8045	675804	26905	5613	3797	20	4450	3568	27	15676	11162	67	0	1.0	-26960.307	-11131.768	-1.00216738532	-1.1805883975	2952	11977	4336	923	3305	1106	8612	262729	421938	8612	185273	219007
NA11831	CEU	693279	9502	7952	675825	26956	5725	3759	18	4392	3531	29	15842	11049	65	0	1.0	-27270.021	-11428.978	-1.01183707469	-1.20305031579	2932	12055	4405	913	3245	1106	8612	262729	421938	8612	185273	219007
NA11832	CEU	693279	9482	8234	675563	27198	5706	3759	17	4521	3687	26	15933	11205	60	0	0.0	-27815.752	-11589.132	-1.02286357285	-1.22248227848	2980	12211	4436	932	3339	1116	8612	262729	421938	8612	185273	219007
NA11840	CEU	693279	9475	8058	675746	27008	5677	3780	18	4440	3591	27	15794	11151	63	0	2.0	-26801.716	-11252.775	-0.992509109762	-1.18775332489	2919	12055	4370	910	3315	1099	8612	262729	421938	8612	185273	219007
NA11843	CEU	693279	9433	8237	675609	27103	5683	3730	20	4494	3710	33	15860	11170	73	0	2.0	-27110.396	-11526.861	-1.00042053212	-1.2221014631	2992	12123	4397	915	3329	1162	8612	262729	421938	8612	185273	219007
NA11881	CEU	693279	9590	7739	675950	26919	5761	3808	21	4336	3378	25	15858	10994	67	0	2.0	-27025.63	-10896.089	-1.00411034739	-1.13631129419	2942	12082	4412	963	3258	1016	8612	262729	421938	8612	185273	219007
NA11892	CEU	693279	9429	8223	675627	27081	5681	3730	18	4504	3696	23	15866	11156	59	0	1.0	-27211.791	-11731.098	-1.00494094837	-1.24428277471	2956	12068	4384	908	3300	1140	8612	262729	421938	8612	185273	219007
NA11893	CEU	693279	9494	8009	675776	26997	5755	3723	16	4328	3647	34	15838	11093	66	0	1.0	-27490.937	-11827.524	-1.018409165	-1.24592057305	2988	12119	4466	923	3187	1142	8612	262729	421938	8612	185273	219007
NA11894	CEU	693279	9429	8103	675747	26961	5669	3739	21	4458	3620	25	15796	11098	67	0	1.0	-27726.669	-11508.105	-1.02851357667	-1.22063056852	2935	12073	4382	924	3309	1087	8612	262729	421938	8612	185273	219007
NA11918	CEU	693279	9573	8168	675538	27314	5819	3737	17	4324	3796	48	15962	11270	82	0	1.0	-26871.42	-11687.399	-0.983904653802	-1.22099864187	3081	12195	4492	938	3211	1205	8612	262729	421938	8612	185273	219007
NA11919	CEU	693279	9491	8124	675664	27106	5704	3773	14	4353	3737	34	15761	11283	62	0	1.0	-26870.944	-11524.193	-0.991437995794	-1.2143512118	3019	12083	4414	935	3255	1149	8612	262729	421938	8612	185273	219007
NA11920	CEU	693279	9417	8400	675462	27234	5659	3739	19	4523	3841	36	15841	11319	74	0	0.0	-27232.527	-11811.644	-1.00001935223	-1.25442268479	3052	12133	4414	888	3305	1276	8612	262729	421938	8612	185273	219007
NA11930	CEU	693279	9549	8215	675515	27313	5774	3756	19	4412	3766	37	15960	11278	75	0	1.0	-27138.756	-11383.236	-0.993729622849	-1.19221156263	3060	12179	4444	944	3291	1172	8612	262729	421938	8612	185273	219007
NA11931	CEU	693279	9415	8300	675564	27130	5677	3722	16	4510	3751	39	15864	11195	71	0	0.0	-26817.456	-11074.532	-0.988552639339	-1.17638963246	3032	12134	4383	928	3368	1176	8612	262729	421938	8612	185273	219007
NA11932	CEU	693279	9382	8366	675531	27130	5672	3695	15	4509	3827	30	15853	11217	60	0	1.0	-27631.891	-11449.546	-1.01861212077	-1.22050378424	3017	12143	4381	902	3381	1213	8612	262729	421938	8612	185273	219007
NA11933	CEU	693279	9408	8284	675587	27100	5654	3733	21	4509	3745	30	15817	11211	72	0	1.0	-27251.95	-11607.186	-1.0057183452	-1.23388816839	3050	12121	4376	925	3369	1200	8612	262729	421938	8612	185273	219007
NA18486	YRI	693279	8290	10658	674331	27238	5026	3249	15	5911	4700	47	15963	11198	77	0	1.0	-26836.657	-10514.995	-0.985373857169	-1.26854807576	3017	12195	3912	778	4371	1461	8612	262729	421938	8612	185273	219007
NA18488	YRI	693279	8093	10919	674267	27105	4974	3106	13	5932	4936	51	15880	11148	77	0	0.0	-26404.235	-10323.966	-0.974290063097	-1.27598146088	2994	12063	3835	751	4393	1492	8612	262729	421938	8612	185273	219007
NA18489	YRI	693279	8254	10745	674280	27253	5033	3205	16	5891	4809	45	15957	11219	77	0	1.0	-27180.507	-10941.304	-0.997449798165	-1.32573658064	2967	12183	3925	753	4333	1461	8612	262729	421938	8612	185273	219007
NA18498	YRI	693279	8274	10658	674347	27206	5044	3206	24	5879	4741	38	15967	11153	86	0	1.0	-26997.48	-10865.4	-0.992444950925	-1.31335670253	2968	12166	3927	763	4312	1442	8612	262729	421938	8612	185273	219007
NA18499	YRI	693279	8230	10837	674212	27297	4984	3225	21	5940	4855	42	15908	11305	84	0	1.0	-27201.297	-11065.653	-0.996603539239	-1.34471418155	3021	12117	3884	767	4349	1487	8612	262729	421938	8612	185273	219007
NA18501	YRI	693279	8214	10972	674093	27400	4996	3202	16	5920	5014	38	15912	11418	70	0	1.0	-27281.951	-10701.646	-0.995800671606	-1.30301302813	3044	12108	3850	754	4408	1536	8612	262729	421938	8612	185273	219007
NA18502	YRI	693279	8217	10656	674406	27090	4924	3275	18	5948	4669	39	15796	11219	75	0	1.0	-28124.442	-10744.467	-1.03830036549	-1.307749148	2931	12052	3832	782	4388	1367	8612	262729	421938	8612	185273	219007
NA18504	YRI	693279	8200	10859	674220	27259	4990	3193	17	6016	4802	41	15996	11188	75	0	0.0	-27966.588	-11015.015	-1.02603323917	-1.34345834858	3027	12251	3906	765	4439	1497	8612	262729	421938	8612	185273	219007
NA18505	YRI	693279	8283	10360	674636	26926	4995	3267	21	5769	4551	40	15759	11085	82	0	1.0	-27587.244	-10634.062	-1.02467199049	-1.28399686066	2911	12005	3867	761	4271	1389	8612	262729	421938	8612	185273	219007
NA18507	YRI	693279	8258	10580	674441	27096	5005	3237	16	5889	4664	27	15899	11138	59	0	0.0	-27388.72	-10652.164	-1.0108776851	-1.29007678334	2911	12145	3890	770	4365	1371	8612	262729	421938	8612	185273	219007
NA18508	YRI	693279	8131	10611	674537	26873	4913	3198	20	5919	4662	30	15745	11058	70	0	1.0	-27036.272	-10622.019	-1.00618801638	-1.30652140221	2912	12014	3827	752	4360	1408	8612	262729	421938	8612	185273	219007
NA18511	YRI	693279	8237	10630	674412	27104	4999	3219	19	5888	4698	44	15886	11136	82	0	1.0	-27468.672	-10831.63	-1.01356673185	-1.31515662943	3005	12109	3882	778	4345	1449	8612	262729	421938	8612	185273	219007
NA18516	YRI	693279	8209	10870	674200	27288	4996	3194	19	5967	4866	37	15959	11254	75	0	0.0	-27236.325	-10969.844	-0.998179469325	-1.33648196881	2991	12135	3879	746	4377	1499	8612	262729	421938	8612	185273	219007
NA18517	YRI	693279	8167	10676	674436	27010	4967	3180	20	5804	4835	37	15738	11195	77	0	0.0	-27269.651	-11237.398	-1.00976268237	-1.37628879363	2960	12019	3905	751	4209	1458	8612	262729	421938	8612	185273	219007
NA18519	YRI	693279	8314	10406	674559	27034	5035	3259	20	5701	4664	41	15771	11182	81	0	0.0	-26959.053	-11035.449	-0.997301457532	-1.32749296283	3003	12057	3949	782	4159	1439	8612	262729	421938	8612	185273	219007
NA18520	YRI	693279	8312	10725	674242	27349	5034	3258	20	5904	4772	49	15972	11288	89	0	0.0	-26763.52	-10494.109	-0.978663838812	-1.26267705451	3048	12187	3919	793	4349	1462	8612	262729	421938	8612	185273	219007
NA18522	YRI	693279	8059	10978	674242	27096	4883	3160	16	5966	4965	47	15732	11285	79	0	0.0	-26859.356	-10737.283	-0.991339632391	-1.3324997518	3126	12096	3826	755	4444	1616	8612	262729	421938	8612	185273	219007
NA18523	YRI	693279	8241	10777	674261	27259	5004	3213	24	5931	4809	37	15939	11235	85	0	1.0	-27325.919	-10837.024	-1.00256527003	-1.31517281553	3030	12182	3906	778	4370	1474	8612	262729	421938	8612	185273	219007
NA18853	YRI	693279	8215	10702	674362	27132	4987	3209	19	5853	4810	39	15827	11228	77	0	0.0	-27497.193	-11205.737	-1.01353457427	-1.36422412953	3017	12096	3893	761	4310	1495	8612	262729	421938	8612	185273	219007
NA18856	YRI	693279	8169	10818	674292	27156	4988	3162	19	5917	4848	53	15893	11172	91	0	1.0	-25741.517	-10598.839	-0.948017419806	-1.2976051665	3058	12080	3881	769	4318	1520	8612	262729	421938	8612	185273	219007
NA18858	YRI	693279	8269	10555	674455	27093	5006	3242	21	5827	4691	37	15839	11175	79	0	1.0	-25726.159	-10411.712	-0.949655186416	-1.25927818094	3011	12042	3879	762	4284	1487	8612	262729	421938	8612	185273	219007
NA18861	YRI	693279	8176	10817	674286	27169	4960	3203	13	5965	4812	40	15885	11218	66	0	0.0	-26393.51	-10615.297	-0.971599852752	-1.29866613653	3008	12092	3860	750	4372	1508	8612	262729	421938	8612	185273	219007
NA18864	YRI	693279	8245	10596	674438	27086	4976	3247	22	5845	4718	33	15797	11212	77	0	1.0	-26601.203	-10644.628	-0.982210353358	-1.29119699175	2998	12045	3867	775	4311	1448	8612	262729	421938	8612	185273	219007
NA18865	YRI	693279	8219	10705	674355	27143	4944	3252	23	5965	4705	35	15853	11209	81	0	0.0	-26933.43	-10223.988	-0.992352160937	-1.24409686055	2961	12100	3840	779	4420	1403	8612	262729	421938	8612	185273	219007
NA18867	YRI	693279	8304	10932	674043	27540	5031	3255	18	5981	4908	43	16043	11418	79	0	1.0	-27625.97	-10674.496	-1.00323092566	-1.28561917379	3081	12241	3915	804	4411	1473	8612	262729	421938	8612	185273	219007
NA18868	YRI	693279	8223	10883	674173	27329	4956	3252	15	6012	4825	46	15924	11329	76	0	0.0	-27010.182	-10631.346	-0.988406411242	-1.29303648747	3000	12077	3828	759	4421	1482	8612	262729	421938	8612	185273	219007
NA18870	YRI	693279	8081	11000	674198	27162	4905	3160	16	6099	4857	44	15909	11177	76	0	0.0	-27553.382	-10715.667	-1.01448387334	-1.32619641089	3021	12122	3834	747	4454	1527	8612	262729	421938	8612	185273	219007
NA18871	YRI	693279	8210	10856	674213	27276	4973	3225	12	6027	4779	50	15973	11229	74	0	0.0	-26571.6	-10507.766	-0.974246535162	-1.28002996711	3055	12186	3876	784	4434	1487	8612	262729	421938	8612	185273	219007
NA18873	YRI	693279	8268	10823	674188	27359	5017	3232	19	5950	4833	40	15984	11297	78	0	1.0	-26899.512	-10719.947	-0.983313057465	-1.29671549534	3026	12185	3901	768	4383	1490	8612	262729	421938	8612	185273	219007
NA18874	YRI	693279	8133	10841	674305	27107	4929	3186	18	5940	4866	35	15798	11238	71	0	1.0	-26128.329	-10447.412	-0.964002693329	-1.28472848008	3009	11995	3843	752	4309	1505	8612	262729	421938	8612	185273	219007
